Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Ret_MinusOne,Ret_MinusTwo,Ret_PlusOne
5.0,1.06817672021,0.283183979,,6.0,-0.195198968119,64788,0.2986,9.0,5.0,0.0663180193065,0.01,8.0,1.87008213017,0.320366133,1.0,-0.40491610447,0.397574381683,,5.0,-0.0701834580103,-0.818166223087,0.972271851727,-0.149172138292,-0.549977431464,-0.000474595112186,0.000132022003123,0.00192891815164
,,1.66757333788,1.0980476416,6.0,-0.0591650827737,16814,0.2138,12.0,5.0,-2.23039355045,0.76,7.0,1.49304434549,8.906826886,1.0,-0.582311791684,0.450968725062,-1.47586360925,7.0,0.0981701804086,-1.92156361718,1.15436140512,-0.0406544800934,-0.789151645195,-0.00741967468199,-0.0077563947274,-0.0172345986275
,,-1.23768898866,,2.0,-0.572583595805,82549,0.2138,10.0,6.0,1.28464734045,0.45,0.0,1.77517010461,2.591327081,1.0,0.050916103588,-0.252670280356,-0.909680139764,,-0.714597844925,1.7617304184,-0.00114101354319,-0.524409390348,-0.0297859173221,0.00263010867437,0.0254930571992,-0.0610167183586
,,0.0824079215446,0.108909532527,5.0,-0.0917379068751,94904,0.2138,7.0,5.0,-0.0178552334079,0.65,7.0,1.44147625683,2.918346161,1.0,-0.228623547347,0.123144221484,-0.640791450809,5.0,-0.403306184661,-0.670007442416,0.203265288613,0.951870200074,-0.39969019281,0.00628747982118,0.0133721277412,0.00632851519977
,0.0598334781458,-0.0419020995308,0.378406588739,2.0,-0.120927192978,53624,0.0166,11.0,5.0,0.0374077337113,0.3,5.0,1.67176086684,0.022647605,1.0,-0.160608097194,-0.211388082825,-0.894586032756,2.0,-0.354882018391,-1.3862032267,0.683048755477,0.326266266633,-0.375439370949,0.00672540882019,0.0162345277212,-0.0170454639122
3.0,-0.623583974861,-0.159373036618,0.324099130241,2.0,-0.162610753286,1288,0.2208,10.0,,,0.85,6.0,1.08068651688,0.10386096,1.0,1.10582708137,-1.82492972576,-0.536133108774,3.0,-0.50435427841,0.0684789463905,0.599855711746,0.140205070935,-0.175959372509,-0.00797886170402,-0.0177483508575,-0.0400135617372
,0.415206875826,-0.381848326702,-0.350910570439,5.0,-0.387133510166,18477,0.3318,9.0,,0.540382383175,0.99,6.0,2.04883609961,0.883689642,2.0,-0.176821651926,0.109407678685,-1.34030033736,,-0.609454572522,0.309589512783,0.534191602444,-0.758421092248,-0.473516767491,-0.141556991637,0.00207506126169,0.0451891896885
,-1.02226737565,0.0665584994451,,1.0,-0.147667759887,51150,0.2654,9.0,4.0,-0.227849741425,0.14,9.0,1.16321372787,0.084716041,1.0,-0.712568107029,0.674537395512,-1.50047544133,2.0,1.49328294991,-0.671231512526,0.743848120585,-4.39127721127,-0.564507198721,0.00864267674594,-0.00161208279517,0.00904763731303
,1.30099962174,0.869777488055,,1.0,0.0561571635769,17103,0.0105,11.0,6.0,-1.18813764861,0.86,3.0,1.31644047682,0.039113585,1.0,-0.641509676485,1.06122260821,-1.11659122669,10.0,0.744496920759,-1.30372082001,1.16683596261,-1.74300948133,-0.572660057037,-0.00166649443385,0.0043111812213,0.0147977642052
,-0.223702072953,-0.16038402675,-0.488469685244,8.0,-0.591321982754,23346,0.2654,9.0,5.0,0.355791043399,0.5,2.0,1.38776724534,,1.0,-0.24031665947,0.215515808889,-0.716094551341,2.0,-0.380604402171,0.311956411887,0.587015022414,0.0390649916157,-0.191497892896,0.0120202277129,-0.0273694744301,0.0170130841785
1.0,-1.0662851268,1.77574960771,,1.0,8.9488436619,32592,0.3418,10.0,5.0,-1.73782092065,0.98,0.0,1.96871219744,2.202328114,1.0,-1.45982662796,2.38001805944,-2.12573048259,4.0,5.51961872658,-1.84430880619,-6.57064162112,-9.07384813555,-1.02583773785,0.0125898761616,-0.00376410931652,-0.0059438977627
,0.260441270386,-0.471588908699,0.0453486806526,2.0,-0.177192776774,43838,0.3318,10.0,5.0,0.667987687792,0.0,4.0,1.84814018469,0.278275525,1.0,,-0.161734224692,-1.07604000275,,-0.6171845454,0.113745881008,0.692864540296,-0.995749833757,-0.410196970058,-0.00688217420943,0.00151550082721,-0.0163851842032
,-0.268204648284,-0.610460716205,0.149046646959,8.0,,98851,,6.0,5.0,0.943630523429,1.0,0.0,1.08112304308,2.805685459,1.0,-0.393228948294,0.0804512027542,-1.12875427896,,-0.495241311997,0.810183014755,0.805740783671,-1.27634846985,-0.139850199517,0.0469561790631,-0.0593957519441,0.0275242310677
,-0.348531346751,0.0848560164697,0.255978967128,2.0,-0.263731811071,8616,0.2138,15.0,,0.429013118152,0.77,9.0,1.51501366544,0.363456657,1.0,-0.337205653535,0.131376979589,-1.08688882638,2.0,-0.291472360906,-0.363789816802,0.937609717711,-0.250461902132,-0.614379524001,-0.00663254325029,0.00448961189728,0.00728769364622
2.0,-1.10316338642,1.68633142839,,7.0,1.06732091066,37105,0.3583,13.0,,-2.27984751565,0.04,5.0,1.98739678909,3.562319422,1.0,-1.70631171795,2.90639154118,-2.57594345917,8.0,2.00837000516,-3.05888650693,1.91574212385,-2.20787262117,-1.02327837214,-0.00387514004976,-0.00571252722876,0.00113477910267
,-0.144604248819,0.506169244898,0.673323610169,6.0,0.106919787582,999,0.0101,10.0,5.0,-0.318504609072,0.18,9.0,2.02347246661,2.284722858,1.0,-0.158613999358,0.281825832849,-1.708849729,6.0,-0.253733718898,-0.722558510702,1.15044684168,-1.15783209296,-0.770244677031,-0.00121164081917,-0.00102872170019,0.00358482003674
,,-0.84032714948,-0.416481507139,1.0,0.135464277207,80829,0.0166,18.0,4.0,0.934661412417,0.05,3.0,0.975454612605,,1.0,-0.178884499065,0.0560379462725,-0.39028268542,9.0,0.588428360486,0.796780062643,0.315416721498,-0.972577181589,-0.263546691325,-0.00203024554921,-0.0108408340655,0.0173131746793
,,,1.24864586195,2.0,-0.178264558613,45441,0.0102,9.0,5.0,-1.28134640539,1.0,6.0,,0.42132749,1.0,-0.75794232539,0.654348040702,-1.00383876661,,0.125024139435,-0.817699887795,1.38342946501,-2.67374885751,-0.467551467414,0.00930024750688,0.0162071040786,0.00188966411449
,1.8201377371,0.736830552754,,1.0,1.92574195886,80718,0.3318,9.0,,-1.18299081209,0.18,3.0,1.83211536056,2.597857987,1.0,-1.34220179966,2.39454770388,-1.76967229819,2.0,2.67027176453,-1.57839792087,1.65244158943,-2.51408973318,-0.943452408197,0.0382380572188,-0.0554592812124,-0.0233020141662
,2.45302623759,-0.332939625899,,1.0,0.635481945907,45946,0.0099,,,0.323505199954,0.45,2.0,1.03925355969,5.238665716,1.0,-1.02065737756,1.09682249978,-0.775033110976,9.0,0.551755787941,1.51496569621,0.0380680244794,1.01119852321,2.2741431734,0.0217535560596,-0.0120077536098,-0.0156900793253
,-1.30859191376,1.85396655359,1.63885252653,8.0,1.1904318492,86929,0.2119,14.0,5.0,-1.5465566284,0.37,4.0,1.47661645571,8.482422587,1.0,-1.63729460963,3.23295030262,-2.37276780328,7.0,2.36300313825,-2.28823824492,2.01554054539,-5.73225761124,-1.2460913829,-0.000533462398523,0.00238044855069,0.00268458943572
,-0.25105160059,0.0605721451873,0.766421198586,7.0,-0.531004641384,23002,0.0174,10.0,,0.162347388467,0.96,5.0,1.67621754452,0.800948061,1.0,-0.401201956597,0.139848003559,-0.641284092417,4.0,-0.369320622991,-2.41012165279,,-0.684614904505,-0.360034703885,-0.0129143061004,-0.00277643590236,0.0195472183492
,-0.266911977401,-0.227100352776,-0.927284481191,10.0,-0.171379311823,34425,0.365,5.0,,0.0806603283065,0.57,8.0,1.92134105523,1.218960681,1.0,-0.186473709182,0.0934161822968,-0.816638192046,6.0,-0.485762914267,0.169645713742,0.439362840059,1.18531708899,-0.0807945375296,-0.0263218867119,0.00300145281948,-0.0438155211501
,,0.782915548851,,5.0,0.721485935009,30508,0.3451,11.0,,-0.658134716123,0.65,4.0,1.98649443435,3.182492489,1.0,-0.801634023882,1.19056983744,-1.66378095532,6.0,0.958264171895,-1.43740617981,1.53008062398,-0.613794082389,-0.733613565712,0.00583359996246,0.00574738247706,-0.00944957195034
1.0,1.99457984133,-0.280390385898,-0.036408188276,2.0,-0.227156158397,59401,0.01,8.0,4.0,0.548807882466,0.77,4.0,1.36119877252,7.065615383,1.0,0.251350485788,-0.133430150384,-0.926913069939,,-0.448083948045,-0.13265221007,0.167256620465,0.162799764938,0.0240153467331,-0.0265585566491,0.059802724828,-0.024029401022
1.0,-0.262780729775,1.95408825593,1.07515487248,2.0,0.319471896953,35979,0.2119,14.0,4.0,,0.85,7.0,1.84012110199,0.263548648,1.0,-0.929046397315,1.11376621366,-1.66278376324,2.0,0.822713662132,0.350289989194,1.48507795356,-1.08375920378,-0.862844908705,-0.000122113264136,0.0124040638514,-0.00233506469884
,-0.0229289142857,-0.199401503644,-0.0674875812434,7.0,-0.382662971544,88306,0.2986,9.0,,0.172035842486,0.62,6.0,1.25562005496,3.225733989,1.0,0.462880634509,-0.551926602995,-0.195733170978,2.0,-0.831423247491,-1.04193075431,0.28706574463,0.161902869669,-0.00188238130852,-0.00782199256105,-0.00777317937508,-0.00952734369395
,0.177282798759,-0.165720111359,-0.711108044538,9.0,-0.42512803384,30715,0.2087,8.0,5.0,0.12838257362,0.5,2.0,1.67935803373,0.819351405,1.0,-0.111254452035,0.0660850852247,-0.795580238517,5.0,-0.566076924974,-0.294997511579,0.472487792813,0.411571049102,-0.146617435813,0.0055581804796,0.00075020900395,-0.0159544690421
,0.125531724382,-0.326113004758,-0.486102783391,1.0,0.0893735060641,53494,0.2254,8.0,,0.414473971492,0.62,2.0,1.34183621163,0.281617568,1.0,-0.44762950233,0.208287855998,-0.667680391913,10.0,-0.17823621145,1.02272808872,0.892533457967,0.10588329331,-0.36820969978,0.0339133047209,-0.00141256825342,-0.0669905497966
,0.950818592372,-0.754255931228,-0.83559566232,5.0,-0.549413386594,56424,0.2323,5.0,5.0,0.94761248243,0.01,2.0,1.53453062254,11.62577302,1.0,0.760204260102,-0.727325117274,-0.188276883841,,-1.24100346029,0.429999219396,-0.211061933508,0.678649099951,-0.0485667385469,0.0141846971309,0.0413425543168,-0.0326203771833
,0.413024877895,-0.540767920793,0.141029683262,8.0,-0.283584740845,27703,0.0174,8.0,,0.957194106924,0.01,0.0,1.21863736402,0.470439033,1.0,0.382156036124,-0.447954326585,-0.311073355239,,-0.669636200759,0.567592596076,0.192062477481,-0.668398354463,2.21428406826,-0.0409677821654,-0.000436020711688,-0.00106549722708
,1.65637160841,0.456435297905,0.294646063139,5.0,-0.0466162065097,80139,0.2109,10.0,6.0,-0.206848054075,0.04,2.0,1.83788022606,17.80277613,1.0,-0.309499622305,0.15291698571,-1.06921087118,3.0,-0.0563363303114,-2.0353786954,0.692904611277,-0.123195380046,-0.663574556577,-0.0169620276136,-0.00181232986864,-0.00942501966719
,0.235413088349,-0.116257506224,,8.0,-0.313773114127,41948,0.2119,10.0,,0.0772663583621,0.82,8.0,1.36258616324,,1.0,-0.0138561993159,-0.266958653315,-0.404097320748,7.0,-0.365293603363,0.197883081633,0.70434270985,-0.0307889355042,-0.286870862365,0.0171341737759,-0.00537254337666,-0.00120494330528
,-2.15232473548,1.72985350134,1.51817779818,6.0,,87426,0.0174,14.0,,,0.51,8.0,1.1594068055,1.23044948,1.0,-0.29609204197,0.359354374782,-0.519710544092,6.0,0.568042794948,-2.90082060358,1.18258353771,0.0614599886312,3.08993808144,0.00869381493479,0.0118169045477,0.0370078918162
,2.44920883114,,-0.49346247008,9.0,0.395405567135,73743,0.365,14.0,5.0,0.0364400965123,0.88,6.0,1.98772313065,0.696058732,1.0,-1.00957420299,1.62049743493,-1.81961995582,2.0,0.792954762365,0.59029186589,1.61811553128,0.279179226316,-1.01450320809,-0.00332448071799,-0.00441039754002,-0.029876515009
,,0.372621001145,0.468629077625,7.0,0.160454517282,76785,0.0158,10.0,5.0,-0.580784486463,0.97,0.0,1.94938815039,0.57975762,1.0,-0.412670963436,0.178433344577,-0.766413983211,3.0,0.0244274008829,0.0691005896679,-3.93927021681,0.0653119696537,-0.528129461836,-0.00117520158691,0.0270009267039,0.00335808170268
,-0.549843460698,-0.117441518771,0.131502459995,1.0,0.650870808724,57841,0.2109,11.0,1.0,,0.6,7.0,0.982446603318,0.422896233,1.0,-0.718796690754,0.684230116861,-0.353773774197,,1.33614108656,0.708280409063,1.06411775768,-2.22815798111,-0.321025338996,0.00649300509056,0.00757425824926,-0.00344064202433
,0.198694542802,-0.68235296238,-0.57927534068,8.0,-0.52181865955,41301,0.3484,8.0,5.0,0.527689468365,0.01,0.0,0.925539655345,2.058666078,1.0,0.137402756136,-0.350381511793,-0.261282648733,,-0.728368593559,0.66800951832,-0.438506716152,0.272000967158,0.376857298212,0.00258167956209,-0.00111020607091,0.00110472429572
,,-0.249575812399,-0.423247777625,2.0,-0.530097454514,76884,0.2087,9.0,,0.46991010228,0.05,7.0,1.55857237236,0.801163005,1.0,-0.197681225357,-0.0396571200046,-0.698566426729,,-0.448410960224,-0.10191188712,0.319154395189,-0.180316701672,-0.293201170334,-0.0525649871568,-0.0464415873226,-0.00394819051446
,,0.867022500877,,1.0,0.530480930096,10038,0.0163,10.0,,-1.13026752705,0.11,3.0,1.64759589546,6.773175165,1.0,-1.15328174176,1.72165383754,-1.37748816115,4.0,3.23921489478,-0.150115516714,0.854665818449,-2.82250868649,-0.803498414512,-0.000183711967514,-0.0300117726033,0.00137584820336
,-1.28832844136,0.589580297973,,1.0,0.297247009936,44006,0.365,13.0,,-0.828955334013,0.4,6.0,1.53656275376,2.053106932,1.0,-0.688742838028,0.770512005818,-0.856337006716,8.0,1.30087346659,-0.438386038706,0.058086511346,-2.06692542276,-0.28317452131,0.00591870438933,-0.000867644329103,0.0012988771853
,-1.5134803692,1.14776926875,1.13725744169,7.0,0.0143671623185,80829,0.3451,14.0,4.0,-1.5913429271,0.3,3.0,1.20433576142,0.499125857,1.0,-0.897344118531,0.805952544255,-0.891113047904,8.0,0.267804697956,-2.27289966879,1.03040334042,-1.32854565151,2.24865368173,-0.00447332318273,0.00331313208367,0.0114966416106
,-0.894525475407,0.543901666792,,3.0,0.482782799321,94022,0.0163,10.0,,-0.711573687482,0.05,9.0,1.71136494079,3.297038848,1.0,-0.831694118841,1.03205562878,-1.27305849613,9.0,0.833988059872,0.112491001173,1.03173941754,0.968093825,-0.472412381133,-0.00210860051374,0.00279265919284,0.0117252734404
,,0.788557361437,0.727289102705,7.0,-0.313891717975,93247,0.0163,7.0,,-1.23254854028,0.27,2.0,1.71666028168,0.288529675,1.0,-0.0144926156957,-0.0327008786276,-1.63274979043,,0.0655174994252,-0.830735038074,1.19853478366,-1.93851629027,-0.639113776725,0.049050759395,0.0434349641402,-0.0745628831035
,-0.0923570007724,-0.316820299698,-0.398272123745,6.0,-0.15233918316,25571,0.3418,9.0,,0.0980594411678,0.07,3.0,1.9801242208,8.782873781,1.0,-0.0325475890389,-0.0230875310625,,,-0.586142677048,0.629147477268,-0.00304231447741,,-0.253025357048,0.00439562786441,0.00778878004059,-0.0329500757951
,,-0.741891592304,-0.204774592874,8.0,-0.71700284686,56977,0.01,8.0,,1.03321602884,0.29,1.0,1.6746341005,2.591327081,1.0,0.477834069612,-0.539398810225,-0.351034991606,,-0.996320947979,0.962207157969,0.142936465505,-0.509924182583,0.110539055224,-0.00720341986504,-0.0110245170184,-0.00322601943007
,0.27702562996,0.834769289166,0.210812435901,5.0,-0.0679055634888,84576,0.0142,11.0,5.0,-1.03145593003,0.2,5.0,1.93543411855,12.68633504,1.0,0.0665794023044,-0.150006415762,-0.927123415316,6.0,-0.369725116324,-0.531103448241,0.522408073939,0.21799982035,-0.598285728333,-0.00898598931053,0.00561777464229,-0.0034592855866
,-1.13506497792,3.08643214484,1.55099057013,9.0,0.570991356634,10963,0.2138,12.0,5.0,-4.92010211085,0.11,7.0,1.5994950259,1.186553209,1.0,-1.82297171139,3.87245014909,,7.0,2.73994198378,-2.64789878668,2.39470585621,-3.00174907021,-1.33231566665,0.00151582112022,-0.00662424276317,0.00807243310629
,-1.4310834997,1.11041707023,1.14663083233,8.0,,69920,0.2087,11.0,5.0,-0.674236399351,0.09,0.0,1.21906651934,0.140890392,1.0,-1.39385625202,2.4886667137,-2.3865698569,2.0,1.31785163432,-0.0510957066101,1.81110213567,-2.53463730746,-0.638847730904,-0.00661098495007,-0.0150565662248,-0.0159292716012
,0.355661411124,1.2831177532,,1.0,0.0640282203796,37168,0.3318,11.0,6.0,-1.68549353005,0.07,7.0,1.46326667204,0.027694171,1.0,-0.74936512405,0.9946215308,-1.38524309571,10.0,0.860440155618,-1.16380342158,1.38505863092,-1.85423511315,-0.67452246119,0.00150551013394,-0.02094930159,-0.00580669123721
,-1.41656143175,2.02880680882,,5.0,1.08828075877,67692,0.0174,14.0,,-3.06346952469,0.04,5.0,2.01275204365,0.063984359,1.0,-0.572534720059,0.68929709257,-2.28346071217,7.0,1.35068096164,-3.94757512135,1.92454563471,-3.09766129422,-0.730533229054,-0.00119548025627,-0.0116950955418,-0.00716185099032
,1.99944496589,0.895402501472,0.760808862906,7.0,0.589417775013,69517,0.365,,,-1.08826029853,0.18,1.0,1.4607826668,0.039482028,1.0,-1.44723880667,1.87431531896,-1.64280656855,9.0,1.10137297108,-2.34211663117,1.60061155115,-0.632072164453,-0.793053291463,0.016526501658,0.0175631501633,-0.0255377268343
,0.0700161687293,-0.387576823567,,1.0,-0.139770354435,79585,0.3318,8.0,,0.549767181796,1.0,2.0,1.892845572,1.076929066,1.0,-1.08657318563,0.721847968731,-1.30320388495,10.0,0.122305534888,0.276467806772,0.978564083969,-0.0626163097287,-0.510617434019,0.04565561129,-0.0620469094434,-0.065184841615
,-0.479116239779,0.728934462875,0.182567342732,2.0,0.30092153191,94502,0.3318,9.0,1.0,-0.804570211901,0.93,1.0,1.60612910414,11.33564181,1.0,-0.100992185018,-0.069901767317,-0.705075410959,2.0,0.208353621859,,0.847227128943,-0.370805331595,-0.376869406137,0.000645156455057,0.00212455076927,-0.0154814149104
,,-0.407182696803,-0.403203362785,1.0,0.618752115738,60235,0.0171,11.0,4.0,0.578008651359,0.65,1.0,0.953496317093,,1.0,0.00570249735743,-0.0456805175398,-0.113384389178,9.0,0.682850004763,1.1348785549,0.431961369866,0.549542266789,-0.0500547340735,0.028915342819,0.0436503450677,-0.0338512370329
,2.91241299831,0.425712025652,,8.0,-0.504300051815,39747,0.0171,16.0,,-0.179622775606,0.22,7.0,1.88241119773,0.19689337,1.0,-1.27048392735,2.13483123197,-1.86815373043,3.0,1.10828560385,0.158511664828,0.683741790156,-2.79846838769,-0.907437295269,-0.00325234046397,0.0052162202384,-0.0056689400406
,-0.358110857441,-0.219640746707,-0.303248800601,2.0,-0.753888306883,57773,0.2138,8.0,4.0,0.727918265393,,8.0,1.66587530168,4.11144202,1.0,-0.176244865972,0.0407916196163,-0.775619467795,,-0.66019470365,-0.266616996329,0.51075574126,-0.530779693748,-0.519150510158,0.0427249641501,-0.076381324012,0.0309755204885
,-0.331576742924,-0.214945936829,0.271053332994,2.0,-0.498809073543,60585,0.0099,12.0,5.0,0.327041809212,0.35,6.0,1.46962244507,0.371141796,1.0,-0.217574959487,0.0532635519678,-0.672502766144,3.0,-0.54085781517,-0.184751465245,0.459199314525,0.0970134189868,-0.391512650992,-0.000431017432768,0.00758792447864,0.00203635312974
,-0.478663786711,0.725703481803,0.817206812063,6.0,0.571584987753,45170,0.365,14.0,,-0.901320744806,0.67,9.0,1.8323600698,2.134526075,1.0,-0.967379124486,1.02235545181,-1.32826224799,8.0,0.893906616385,-1.43014323429,1.2279523608,-0.764499092833,-0.761074919344,0.0096038140179,0.00564135217482,0.00227892572534
4.0,1.94396195519,1.23679673713,1.52358976855,7.0,0.924599777518,22794,0.2087,11.0,3.0,-1.25184713177,0.77,3.0,1.65741959083,1.139949013,1.0,6.39065272754,-3.20880695808,-1.65048133014,,0.76495749834,-1.3334764848,1.80948232673,-0.86773232597,-0.942290039079,0.000552090962583,-0.00725315918716,-0.000995169405584
1.0,-0.569460218319,-0.506844401339,-0.545688215621,8.0,-0.19281313355,88722,0.0174,7.0,,0.893684645614,0.86,0.0,1.17145027321,0.274726535,1.0,-0.147860577936,0.0303366757572,-0.43007111111,2.0,-0.381717388799,0.474166439768,0.768109879976,-0.816478857999,-0.44764230759,-0.102014603281,-0.0771779106876,0.013778429272
,,1.08882061361,0.0836466776145,10.0,0.349611047328,32724,0.3318,8.0,5.0,-1.68947259729,0.04,7.0,1.65690200002,1.974307165,1.0,-0.963548676433,0.960956178496,-1.32918321142,7.0,0.763499799182,-1.06881587185,0.931583767532,-1.33670738821,-0.626752355651,0.00694918949003,0.0052036641716,0.0145480034293
,-0.808552896879,0.931369189453,0.652343305356,6.0,0.0981471052926,38514,0.2109,12.0,,-1.01173661685,0.51,7.0,1.39468608648,4.031766717,1.0,-0.754276252752,0.76995549068,-1.18595187554,8.0,0.121171001436,-1.11119851654,0.289422010096,-0.00988039141767,-0.640567290944,0.0512349187549,-0.0119835735781,0.00620109941376
,,-0.440860481179,-0.458383269644,8.0,,3028,0.3484,5.0,5.0,0.488145703646,0.75,6.0,1.7654917756,4.616729876,1.0,0.32179163525,-0.445985369131,-0.991148654469,,-0.79397665961,,0.195035894858,-0.352469970554,-0.28460368397,0.0127325316185,-0.00722080898961,0.0301213880153
,-0.817073421904,-0.0784586949656,-1.1484493494,9.0,-0.32766895659,82613,0.0101,8.0,,-0.213271406618,0.13,4.0,1.8463369155,,1.0,-0.415169857538,0.326384773146,-0.726187358911,2.0,-0.0489484676977,1.48360841866,1.12593293308,1.70740390548,2.67643614534,0.0555802005738,0.0382163424234,-0.0876646286646
,-1.41888710971,2.24920680678,1.91955906514,8.0,0.980091192225,30982,0.2323,10.0,5.0,-1.72555357705,0.95,5.0,1.58411427965,1.409490783,1.0,-1.87326842877,3.99072906654,-2.73859221045,7.0,2.53127920049,-2.45506101262,2.41122946234,-6.47970714889,-1.39158195551,-0.0138594545893,0.023352880209,-0.0087483611626
